code,name,tdate,open,close,high,low,cjl
9618,京东集团-SW,2021-9-29,286.057,288.857,289.457,281.857,5119390
9618,京东集团-SW,2021-9-30,276.257,278.257,282.657,271.057,8535740
9618,京东集团-SW,2021-10-4,271.057,269.657,273.457,264.057,6641370
9618,京东集团-SW,2021-10-5,264.057,270.657,271.457,263.057,5377150
9618,京东集团-SW,2021-10-6,272.257,268.257,275.057,267.257,3192590
9618,京东集团-SW,2021-10-7,274.057,285.057,286.457,273.057,5091950
9618,京东集团-SW,2021-10-8,296.457,291.257,296.457,288.857,5113420
9618,京东集团-SW,2021-10-11,300.057,306.657,308.057,299.657,5218000
9618,京东集团-SW,2021-10-12,300.457,299.457,304.657,295.457,3941950
9618,京东集团-SW,2021-10-15,310.057,309.857,312.057,305.857,4585520
9618,京东集团-SW,2021-10-18,312.057,312.857,313.457,305.457,3629280
9618,京东集团-SW,2021-10-19,312.857,318.057,318.057,312.057,2857850
9618,京东集团-SW,2021-10-20,323.057,326.257,329.857,321.857,4966750
9618,京东集团-SW,2021-10-21,327.057,322.057,327.857,318.657,4123140
9618,京东集团-SW,2021-10-22,322.057,320.057,323.257,318.457,4070980
9618,京东集团-SW,2021-10-25,320.057,320.057,323.057,317.457,2002970
9618,京东集团-SW,2021-10-26,321.057,320.657,322.457,317.457,1750990
9618,京东集团-SW,2021-10-27,314.257,307.657,314.257,306.057,3152760
9618,京东集团-SW,2021-10-28,310.057,307.657,311.257,305.457,2436460
9618,京东集团-SW,2021-10-29,307.057,305.457,308.657,303.057,1942760
9618,京东集团-SW,2021-11-1,299.257,301.457,301.657,296.457,2358470
9618,京东集团-SW,2021-11-2,315.457,309.257,316.657,306.857,3216610
9618,京东集团-SW,2021-11-3,310.057,311.457,314.657,306.657,3066090
9618,京东集团-SW,2021-11-4,313.657,318.857,319.857,312.057,2711810
9618,京东集团-SW,2021-11-5,309.457,304.857,311.057,303.257,3078750
9618,京东集团-SW,2021-11-8,300.257,300.657,301.057,296.057,2623320
9618,京东集团-SW,2021-11-9,298.257,296.657,299.057,292.457,2725140
9618,京东集团-SW,2021-11-10,297.257,303.057,304.057,291.257,1980870
9618,京东集团-SW,2021-11-11,298.057,308.457,309.657,295.057,3766820
9618,京东集团-SW,2021-11-12,324.057,324.657,325.857,320.057,6676620
9618,京东集团-SW,2021-11-15,329.857,330.857,332.857,327.657,4103560
9618,京东集团-SW,2021-11-16,327.057,333.057,333.057,323.857,3794920
9618,京东集团-SW,2021-11-17,329.857,330.057,332.057,325.857,2785610
9618,京东集团-SW,2021-11-18,319.057,318.057,320.457,316.057,2896850
9618,京东集团-SW,2021-11-19,334.057,347.457,347.457,331.257,1.24E+07
9618,京东集团-SW,2021-11-22,359.057,354.257,360.057,349.457,7483160
9618,京东集团-SW,2021-11-23,340.057,349.857,352.857,339.257,1.11E+07
9618,京东集团-SW,2021-11-24,344.457,347.457,350.057,342.457,4611990
9618,京东集团-SW,2021-11-25,347.257,349.457,350.257,341.657,3895940
9618,京东集团-SW,2021-11-26,347.457,341.057,347.657,339.857,3668310
9618,京东集团-SW,2021-11-29,345.057,345.657,350.657,341.257,5962910
9618,京东集团-SW,2021-11-30,340.057,334.857,340.857,327.257,8391950
9618,京东集团-SW,2021-12-1,328.257,336.457,338.857,327.457,8809660
9618,京东集团-SW,2021-12-2,331.057,337.057,340.057,331.057,6025610
9618,京东集团-SW,2021-12-3,326.657,316.657,326.657,310.257,1.65E+07
9618,京东集团-SW,2021-12-6,304.857,301.057,307.057,298.057,1.58E+07
9618,京东集团-SW,2021-12-7,295.057,302.057,305.257,290.857,1.39E+07
9618,京东集团-SW,2021-12-8,302.057,302.057,307.457,299.257,5085050
9618,京东集团-SW,2021-12-9,304.057,306.057,311.057,303.657,4869340
9618,京东集团-SW,2021-12-10,306.057,307.257,311.457,305.857,3085670
9618,京东集团-SW,2021-12-13,310.657,305.657,318.057,305.257,5236390
9618,京东集团-SW,2021-12-14,300.057,299.457,302.257,297.457,4410860
